,community,unitprice,totalprice,count
1561,朗香书院 ,13127.205128205129,138.07692307692307,78
1562,望园小区 ,15555.615384615385,181.23076923076923,13
1563,望城公馆 ,14173.754716981131,76.39622641509433,53
1564,望城花园 ,11438.6,91.6,5
1565,望江西路88号 ,14229.0,113.0,3
1566,望湖东苑 ,14687.75,162.25,8
1567,望湖北苑 ,15294.105263157895,164.57894736842104,19
1568,望湖南苑 ,15287.666666666666,150.33333333333334,3
1569,望湖嘉苑 ,19710.575,275.55,40
1570,望湖城桂香居丹桂苑 ,19850.666666666668,287.8333333333333,12
1571,望湖城桂香居日桂苑 ,19184.0,294.65999999999997,15
1572,望湖城桂香居月桂苑 ,20638.333333333332,294.0,6
1573,望湖城桂香居福桂苑 ,20507.894736842107,301.2105263157895,19
1574,望湖城桂香居紫桂苑 ,21021.25,325.5,8
1575,望湖城桂香居金桂苑 ,19572.827586206895,272.82758620689657,29
1576,望湖水苑 ,11913.0,190.0,1
1577,望湖西苑 ,14593.25,157.625,8
1578,朝南新村 ,9578.0,93.0,2
1579,朝阳大厦 ,15167.857142857143,146.14285714285714,7
1580,朝阳小区 ,14315.1,144.4,10
1581,朝阳村恢复楼 ,16741.0,91.0,1
1582,朝霞园 ,13787.166666666666,93.25,6
1583,未来家园 ,13637.323076923078,98.33615384615385,130
1584,未来领地 ,9683.5625,57.7234375,64
1585,未知小区 ,15711.4,159.9,10
1586,未管所职工宿舍 ,11947.333333333334,82.66666666666667,3
1587,朱小郢 ,8009.0,49.9,1
1588,朱岗B区 ,13437.0,82.0,1
1589,机械公司恢复楼 ,10044.0,85.0,1
1590,杏建小区 ,13526.6,98.0,5
1591,杏林东村 ,12206.2,121.93333333333334,15
1592,杏林北村 ,11702.088607594937,103.22531645569619,79
1593,杏林花园 ,11630.465517241379,90.07413793103449,58
1594,杏林雅苑 ,11449.444444444445,126.55555555555556,9
1595,杏花南区 ,22523.0,115.97142857142856,14
1596,杏花商贸城 ,10457.0,140.5,2
1597,杏花小区 ,15403.911764705883,105.61764705882354,34
1598,杏花街25号 ,20016.5,115.5,2
1599,杏花街37号 ,17718.333333333332,122.66666666666667,3
1600,杏花街57号 ,22472.0,200.0,1
1601,杏花街69号 ,19692.333333333332,134.0,3
1602,材料供应运输宿舍 ,10428.0,72.0,1
1603,材运小区 ,12560.0,85.0,1
1604,来安新村 ,13400.0,71.0,3
1605,来安花园 ,13866.0,165.0,1
1606,来安路开元宿舍 ,11994.0,102.5,2
1607,松林苑 ,15341.4,209.6,5
1608,松湖苑 ,15901.166666666666,187.33333333333334,6
1609,松芝万象城 ,18639.819277108432,111.32048192771084,83
1610,板桥商住楼 ,11731.75,84.0,4
1611,构峰源公馆 ,12843.952380952382,102.80952380952381,21
1612,林业厅宿舍 ,24963.7,169.03,10
1613,林业厅小区 ,16704.0,180.0,2
1614,林语人家 ,12106.896551724138,120.03448275862068,29
1615,枫丹城市花园 ,15590.42857142857,247.71428571428572,7
1616,枫丹白鹭湖公馆 ,15099.164383561643,175.25479452054793,73
1617,枫丹白鹭颐然居 ,13325.285714285714,238.57142857142858,7
1618,枫林雅苑 ,14456.111111111111,149.55555555555554,9
1619,柏堰商业楼 ,9000.0,54.0,1
1620,柏堰雅苑 ,10000.0,75.0,1
1621,柏岭大厦 ,7338.863636363636,42.10454545454545,22
1622,柏景湾 ,21210.36842105263,320.9298245614035,57
1623,柏林春天 ,15646.475609756097,186.96341463414635,82
1624,柏莊春暖花开 ,16344.394736842105,156.76315789473685,38
1625,染织厂生活小区 ,10358.0,38.0,1
1626,栈塘住宅小区 ,11041.4,81.4,20
1627,栖霞山庄 ,14694.5,206.0,6
1628,栢悦公馆 ,37024.1,831.3875,40
1629,格林馨园 ,11775.40909090909,103.76363636363637,22
1630,桂和苑 ,9915.0,87.0,1
1631,桂馨苑 ,11405.75,137.25,4
1632,桃源小区 ,12007.75,111.75,4
1633,桃花社区 ,13236.5,130.0625,16
1634,桃花社区桃花新村小区 ,12818.0,122.0,1
1635,桃花苑 ,11881.8,164.4,5
1636,桃花镇染坊社区北苑 ,10944.0,116.0,1
1637,桃花镇邮政局宿舍 ,10656.0,78.0,1
1638,桐城南路388号 ,13590.0,92.0,1
1639,桐城南路389号 ,12458.0,109.0,1
1640,桐城绿苑 ,17144.238805970148,151.5597014925373,67
1641,桐城路 ,30324.071428571428,173.94642857142858,28
1642,桐城路48中宿舍 ,16221.0,102.5,2
1643,桐楠华苑 ,15095.272727272728,157.9090909090909,11
1644,桐江小区 ,15449.4,130.8,5
1645,桐江新村 ,13854.780487804877,109.29268292682927,41
1646,桐江路15号 ,11136.0,80.0,1
1647,桥南公寓 ,20556.0,315.0,2
1648,桦樟名苑 ,10835.0,145.0,3
1649,梅兰家园 ,15289.111111111111,185.11111111111111,9
1650,梅园公寓 ,24902.583333333332,272.39166666666665,12
1651,梅园居 ,13964.0,155.0,1
1652,梅山新村 ,16251.285714285714,102.57142857142857,7
1653,梅山路6号 ,18552.5,125.0,2
1654,梅山路九号 ,19581.5,130.5,2
1655,梅山饭店宿舍 ,17004.166666666668,114.33333333333333,6
1656,梅桂苑 ,12139.0,168.3,2
1657,梦园小区 ,16931.689655172413,256.0344827586207,58
1658,梧桐嘉园 ,12019.703703703704,97.43703703703704,27
1659,梨花巷12号 ,21449.333333333332,148.33333333333334,3
1660,梨花巷13号 ,20295.0,161.83333333333334,3
1661,梨花巷15号 ,17407.5,158.5,2
1662,梨花巷2号 ,19030.666666666668,174.5,6
1663,梨花巷4号 ,31112.0,210.0,1
1664,梨花巷5号 ,17858.0,100.0,1
1665,梨花巷7号 ,20650.5,95.5,2
1666,梨花巷8号 ,20664.0,103.0,2
1667,梵高岛 ,17937.222222222223,535.8888888888889,9
1668,检疫局宿舍 ,12893.0,112.0,1
1669,棠溪人家 ,51959.8,2147.6,5
1670,森林橙堡 ,7051.7,32.1,10
1671,森林海 ,26376.333333333332,270.53333333333336,30
1672,森海豪庭 ,12470.56,164.0,25
1673,榴园 ,13757.5,112.0,2
1674,樊洼路8号 ,14216.4,160.4,5
1675,樱花园 ,17575.0,102.0,1
1676,樱花苑小区 ,11616.1,70.0,10
1677,橘郡万绿园 ,11895.975609756097,154.65365853658537,82
1678,橘郡万绿园满庭芳 ,14010.0,146.77777777777777,9
1679,橡树湾一期 ,23786.896551724138,289.13793103448273,29
1680,橡树湾三期 ,24829.2,280.0,5
1681,橡树湾二期 ,24442.8,271.0,10
1682,欣塘家园 ,15162.0,94.0,1
1683,欣都大厦 ,14685.833333333334,140.91111111111113,18
1684,欣钰雅居苑 ,13143.111111111111,178.55555555555554,18
1685,歌德岛 ,16914.333333333332,437.3333333333333,12
1686,歌舞团宿舍 ,13768.0,86.0,3
1687,正丰苑 ,13017.625,176.625,8
1688,正创上品家苑 ,17022.85714285714,139.78571428571428,14
1689,正创西景苑 ,14990.5,155.0,6
1690,正泰大厦 ,11849.5,191.5,2
1691,武里山天街 ,10367.560975609756,43.421951219512195,41
1692,民康葛大店花园 ,13396.457142857143,125.87142857142857,35
1693,民政厅大院 ,21824.4,123.9,5
1694,民航家园 ,21271.9,307.34000000000003,10
1695,民航小区 ,14596.275862068966,128.31034482758622,29
1696,气象局宿舍 ,21758.083333333332,163.08333333333334,12
1697,气象苑 ,16238.5,151.5,2
1698,水上园小区 ,14157.578947368422,103.71052631578948,19
1699,水丽坊自在城 ,16621.056603773584,135.77169811320755,53
1700,水产局宿舍 ,16634.0,129.5,4
1701,水利厅机关宿舍 ,14525.5,105.16666666666667,12
1702,水墨兰庭 ,29907.82051282051,256.02564102564105,39
1703,水墨兰庭北区 ,26717.153846153848,307.7230769230769,13
1704,水安公司 ,13436.0,76.8,1
1705,水安盛世桃源 ,15913.5,122.44444444444444,18
1706,水岸云锦公寓 ,14665.333333333334,229.0,3
1707,水岸城市花园 ,9439.0,101.0,3
1708,水岸花园 ,10509.692307692309,94.9,13
1709,水岸豪庭 ,12499.5,149.75,4
1710,水建小区 ,10799.0,88.0,1
1711,水晶苑(包河区) ,13667.454545454546,164.1818181818182,11
1712,水晶苑(庐阳区) ,17564.0,134.88235294117646,17
1713,水木春城 ,17374.454545454544,270.90909090909093,11
1714,水湖路19号省文联宿舍 ,14190.0,105.0,1
1715,水湖路21号 ,15191.875,82.25,8
1716,水湖路22号 ,14764.0,105.0,1
1717,水湖路31号 ,14313.5,82.0,4
1718,永和家园 ,14166.918918918918,115.13648648648649,74
1719,永和家园三期北区 ,11894.4,92.7,10
1720,永安苑 ,12840.0,134.66666666666666,3
1721,永新大厦 ,13983.2,100.3,10
1722,永红新村 ,29454.0,145.0,1
1723,永红路17号 ,22466.666666666668,110.0,3
1724,永红路30号 ,24075.0,130.0,1
1725,求实领势学府 ,25512.714285714286,160.71428571428572,7
1726,汇峰苹果小镇 ,17087.904761904763,149.9047619047619,21
1727,汇景城市中心 ,18023.416666666668,200.64166666666665,12
1728,汇景新城 ,9596.275,105.3625,40
1729,汇景花园 ,14712.0,183.85714285714286,7
1730,汇景苑 ,13754.461538461539,152.32307692307694,13
1731,汇林园 ,12791.21875,122.409375,32
1732,汇林阁东区 ,21459.0,214.06666666666666,15
1733,汇林阁小区小高层西 ,20714.428571428572,279.57142857142856,7
1734,汇林阁西区 ,23263.947368421053,189.8736842105263,19
1735,汇美广场 ,13436.0,70.0,1
1736,汇馨小区 ,11843.0,96.0,2
1737,汉嘉都市森林 ,22675.136363636364,244.45454545454547,44
1738,江南书苑 ,19222.0,226.0,8
1739,江南新村 ,13257.0,77.8,10
1740,江南新里程 ,16629.242105263158,98.48105263157896,95
1741,江晨园 ,11595.378378378378,115.96756756756757,37
1742,江汽一村 ,14260.8125,96.075,16
1743,江汽三村 ,15259.4,162.195,20
1744,江汽五村 ,12995.615384615385,157.53846153846155,13
1745,江汽六村 ,16626.823529411766,171.8235294117647,17
1746,江汽四村 ,16843.5,101.5,2
1747,江淮化肥厂小区 ,15193.25,119.75,4
1748,江淮大戏院宿舍 ,19501.0,181.66666666666666,3
1749,汪塘东区 ,12036.2,70.8,5
1750,汪塘北区 ,10316.666666666666,66.0,6
1751,汪塘南区 ,11108.1,74.15,10
1752,汪塘花园 ,11724.222222222223,101.88888888888889,9
1753,汽修小区 ,15065.375,119.75,8
1754,汽车工业学校宿舍 ,14358.0,92.0,1
1755,汽配城恢复楼 ,11152.666666666666,94.26666666666667,3
1756,汽配城木器厂段 ,11098.0,87.0,2
1757,汽配城永康段 ,11214.0,107.5,2
1758,沃野花园 ,16645.285714285714,151.03626373626372,91
1759,沃顿花园 ,15124.833333333334,134.29166666666666,24
1760,沈小郢小区 ,18808.0,104.14285714285714,7
1761,河畔雅居 ,10818.155555555555,113.45555555555555,45
1762,油库生活小区 ,18980.0,173.0,1
1763,沿河花园小区 ,11287.5,121.9,2
1764,泉北公寓 ,11105.75,126.5,4
1765,法院宿舍 ,18871.833333333332,149.83333333333334,6
1766,泰来傲城 ,12586.6875,147.85625,16
1767,泰来尚品 ,14562.0,159.33333333333334,3
1768,泽徽苑 ,10765.448529411764,126.71323529411765,136
1769,浅水湾 ,18626.233333333334,229.76333333333332,60
1770,浙商大厦 ,11063.0,43.0,3
1771,浙江商贸城 ,6794.571428571428,29.428571428571427,7
1772,海亚当代 ,15591.591836734693,151.22040816326532,49
1773,海亚相府花园 ,15300.5,176.16666666666666,6
1774,海亚花园 ,13605.6,225.7,5
1775,海亮九台别墅 ,14763.0,581.3888888888889,18
1776,海亮九玺 ,19745.72972972973,204.43243243243242,74
1777,海亮兰郡 ,18108.526315789473,649.3157894736842,19
1778,海亮兰郡花园 ,14457.02,158.34,50
1779,海亮熙园 ,22000.0,275.0,1
1780,海亮红玺台 ,25347.238095238095,375.76190476190476,21
1781,海尔地产智慧公馆 ,15486.68,154.98,25
1782,海岸星辰 ,16506.15,189.305,20
1783,海棠别院北区 ,15979.333333333334,155.33333333333334,9
1784,海棠别院南区 ,14521.764705882353,133.3029411764706,34
1785,海棠花园 ,17605.0,231.55263157894737,38
1786,海洲景秀世家 ,12237.3687150838,126.81284916201118,179
1787,海滨家园 ,16717.666666666668,140.0,3
1788,海达小区 ,12889.35294117647,104.17647058823529,17
1789,海雨大厦 ,10000.0,568.35,2
1790,海雨家园 ,16584.37037037037,161.33333333333334,27
1791,海馨苑 ,26939.666666666668,406.0,3
1792,海龙公寓 ,10778.0,232.0,2
1793,消防五中队宿舍 ,17976.5,114.0,2
1794,润和尚品 ,10243.727272727272,98.36363636363636,11
1795,润地星城 ,10353.822580645161,108.48870967741935,62
1796,液压件厂宿舍 ,19843.5,126.0,6
1797,淝南家园北区 ,14599.0,160.0,3
1798,淝南家园南区 ,14248.0,101.91666666666667,12
1799,淝河佳苑 ,13134.7,118.4,10
1800,淝河大厦 ,6078.75,44.0,8
1801,淝河安百苑 ,10912.75,92.75,4
1802,淝河安百苑B区 ,10855.333333333334,87.66666666666667,3
1803,淝滨小区 ,12461.666666666666,104.16666666666667,6
1804,淝滨菜市场 ,11038.0,120.0,1
1805,淝滨路14号 ,13687.0,75.0,1
1806,淝滨路16号 ,11924.333333333334,94.5,6
1807,淮三小教师宿舍 ,19895.0,203.33333333333334,3
1808,淮北新村 ,13859.5,79.5,2
1809,淮南新村 ,13856.0,98.0,2
1810,淮合花园 ,9660.70796460177,79.09380530973452,113
1811,淮河西路437号 ,20257.0,103.0,2
1812,淮河西路446号 ,20484.0,127.0,1
1813,淮河路2号市糖业烟酒小区 ,14957.0,95.5,2
1814,淮河路379号 ,23358.0,96.0,1
1815,淮河路381号 ,23266.0,127.5,2
1816,淮河路395号 ,20690.0,180.0,1
1817,淮河路411号 ,18510.5,130.0,2
1818,淮河路421号 ,20496.25,123.5,4
1819,淮河路422号 ,19580.0,122.0,1
1820,淮河路436号 ,22593.5,121.5,2
1821,淮河路439号 ,19362.0,182.0,1
1822,淮河路441号 ,21940.75,117.75,4
1823,淮河路443号 ,17518.0,138.0,1
1824,淮河路445号 ,27120.0,95.0,2
1825,淮河路448号 ,16182.0,100.0,1
1826,淮河路449号 ,20318.0,162.5,2
1827,淮河路450号 ,18940.0,108.66666666666667,3
1828,淮河路451号 ,24841.5,98.5,2
1829,淮矿东方蓝海 ,19929.9125,236.05,80
1830,淮矿东方蓝海三期 ,20344.0,206.27777777777777,18
1831,淮矿东方蓝海二期 ,19881.0,200.94444444444446,18
1832,淮矿东方蓝海五期 ,20222.869565217392,242.3521739130435,23
1833,淮矿东方蓝海六期 ,20488.475,204.575,40
1834,淮矿东方蓝海四期 ,20675.833333333332,222.60416666666666,48
1835,淮矿馥邦天下 ,18687.436619718308,190.3450704225352,142
1836,深圳花园 ,13048.689655172413,116.51724137931035,29
1837,清华名苑 ,10977.363636363636,100.5,22
1838,清和园 ,17534.0,398.0,1
1839,清河园 ,16822.0,295.0,1
1840,清源新村 ,16121.59090909091,143.5818181818182,22
1841,清溪家园 ,13867.0,104.0,1
1842,清溪路101号 ,10902.0,70.0,1
1843,温莎杰座 ,11327.411764705883,92.38235294117646,68
1844,温馨家园 ,16638.88888888889,240.55555555555554,9
1845,港汇广场 ,16219.0,125.70689655172414,58
1846,港汇逸景坊 ,12648.0,142.5,2
1847,港澳广场钻界SOHO ,8750.0,35.0,3
1848,港澳花园 ,15720.6,152.7,30
1849,湖东新村 ,13113.777777777777,92.62962962962963,27
1850,湖东景园北区 ,21710.090909090908,335.1363636363636,11
1851,湖东景园南区 ,21070.36842105263,321.94736842105266,19
1852,湖滨花园 ,10055.636363636364,131.1818181818182,11
1853,湖畔兰庭 ,13067.526315789473,134.8421052631579,19
1854,湖畔家园 ,14112.818181818182,164.9090909090909,33
1855,湖畔徽映阁 ,28589.30769230769,478.84615384615387,13
1856,湖畔春天 ,26339.285714285714,326.0,7
1857,湖畔景苑 ,15504.333333333334,138.88888888888889,9
1858,源水家园 ,10848.777777777777,80.11111111111111,9
1859,源祥广场 ,13686.5,128.5,6
1860,滁州路212号 ,13332.333333333334,69.66666666666667,3
1861,滨水华城 ,15583.333333333334,175.13333333333333,15
1862,滨水嘉苑 ,15000.0,222.0,1
1863,滨水苑 ,13054.0,120.0,1
1864,滨河苑(瑶海) ,12805.0,108.25714285714285,7
1865,滨河苑(长丰) ,7908.75,87.0,32
1866,滨河苑（肥东） ,9420.0,87.5,2
1867,滨河雅苑 ,15458.5,202.5,2
1868,滨湖一号 ,17688.0,260.0,1
1869,滨湖万科城 ,21504.5,203.61634615384614,104
1870,滨湖世纪城福徽苑 ,15834.47619047619,339.85714285714283,21
1871,滨湖东方汇 ,13800.0,69.0,1
1872,滨湖前城 ,15397.354838709678,154.09677419354838,31
1873,滨湖双玺 ,34924.0,542.8,5
1874,滨湖向上城 ,13104.25,78.5,4
1875,滨湖和园 ,17750.213114754097,154.78688524590163,61
1876,滨湖品阁 ,24716.666666666668,241.19444444444446,36
1877,滨湖宝文中心 ,15157.5,71.16666666666667,6
1878,滨湖家园 ,19784.91176470588,210.9794117647059,34
1879,滨湖康园北区 ,13190.0,106.5,6
1880,滨湖康园南区 ,12165.5,119.75,8
1881,滨湖惠园 ,19766.272727272728,111.0,11
1882,滨湖新地城 ,10259.545454545454,76.16103896103895,77
1883,滨湖时光 ,14868.0,149.44444444444446,18
1884,滨湖明珠 ,25146.18918918919,320.2162162162162,37
1885,滨湖春天 ,20056.375,291.4583333333333,24
1886,滨湖桂园 ,12055.666666666666,72.33333333333333,3
1887,滨湖欣园 ,14403.70652173913,126.70652173913044,92
1888,滨湖瑞园北区 ,11534.75,100.5,4
1889,滨湖瑞园南区 ,14444.5,137.5,2
1890,滨湖阳光里 ,17519.604166666668,172.39583333333334,48
1891,滨湖顺园北区 ,11517.0,78.1,10
1892,滨湖顺园南区 ,11741.166666666666,81.83333333333333,6
1893,漕冲小区 ,8000.0,52.0,1
1894,漕冲花园 ,11805.8125,119.15625,16
1895,潜山北路470号 ,13970.333333333334,98.33333333333333,3
1896,潜山路382号南生活区 ,17633.0,118.0,1
1897,潜龙山庄 ,15235.25,210.25,4
1898,澜溪镇 ,21840.6511627907,336.3953488372093,43
1899,澳澜宝邸 ,10532.111111111111,148.0,9
1900,濉溪二村 ,12746.0,99.09444444444445,18
1901,濉溪新村 ,12609.857142857143,75.48571428571428,14
1902,濉溪路212号 ,14652.0,91.0,2
1903,灯具厂宿舍 ,19628.4,215.0,5
1904,炉桥路92号 ,11667.0,49.0,1
1905,烟草公司宿舍 ,15649.25,126.25,4
1906,热力公司宿舍 ,24712.0,150.0,1
1907,热电厂小区 ,10821.0,58.0,1
1908,煤气制气小区 ,11758.5,65.0,2
1909,煤炭研究所宿舍 ,15910.0,140.0,1
1910,煤炭设计院宿舍 ,12204.777777777777,90.22222222222223,9
1911,熔安家园 ,13245.653846153846,139.34615384615384,26
1912,燃料公司宿舍 ,19729.0,182.0,1
1913,燃气集团公司宿舍 ,16667.0,130.0,1
1914,燕园 ,15737.793103448275,174.6551724137931,29
1915,爱国巷 ,19102.5,141.75,4
1916,牙膏厂宿舍 ,15093.666666666666,83.0,3
1917,牛奶厂宿舍 ,18005.0,121.66666666666667,3
1918,物化探院小区 ,15187.666666666666,111.0,3
1919,物贸公司宿舍 ,13416.0,85.0,1
1920,物资局 ,12366.666666666666,140.33333333333334,3
1921,独秀园 ,13057.4,108.6,5
1922,玉兰新村 ,13901.357142857143,113.89285714285714,28
1923,玉兰苑 ,10788.190476190477,118.97619047619048,42
1924,玉兰苑三期 ,8837.0,109.5,2
1925,玉兰苑二期 ,10489.0,125.0,1
1926,玉兰西新村 ,13229.25,99.0,4
1927,玉成明珠苑 ,9300.71875,89.03125,32
1928,玉承和花园 ,12030.636363636364,114.18181818181819,11
1929,玉翠园 ,17034.25,140.8125,16
1930,王大锃小区 ,12008.111111111111,96.92222222222222,9
1931,玫瑰绅城 ,13712.652173913044,148.6840579710145,69
1932,玫瑰苑(瑶海) ,11424.90909090909,106.89090909090909,11
1933,环东小区 ,16311.75,134.0,4
1934,环东小区北区 ,14358.888888888889,110.0,9
1935,环保大院 ,15696.666666666666,78.0,3
1936,环城南路54号 ,30036.0,456.0,1
1937,玲珑大厦 ,11909.666666666666,49.23333333333333,3
1938,玻璃厂宿舍 ,11916.0,77.66666666666667,3
1939,珠光南苑 ,14226.475,128.645,40
1940,珠光花园 ,14141.8125,148.8125,16
1941,珠光花苑 ,13730.513513513513,124.25675675675676,37
1942,珠光雅苑 ,14565.29411764706,148.88235294117646,17
1943,琅琊小区 ,11550.681818181818,67.4090909090909,22
1944,琅琊山路45号 ,11569.2,54.2,5
1945,理想年代 ,16566.11111111111,197.94444444444446,18
1946,琥珀东村 ,17989.44827586207,160.31034482758622,29
1947,琥珀中村 ,18003.63157894737,219.05263157894737,38
1948,琥珀五环城和雅阁 ,22202.08108108108,231.8108108108108,37
1949,琥珀五环城和风阁 ,22792.045454545456,252.12727272727273,22
1950,琥珀公寓 ,16414.2,280.6,5
1951,琥珀北村 ,17465.78431372549,123.3450980392157,51
1952,琥珀南村 ,17693.975609756097,131.0731707317073,41
1953,琥珀名城和园 ,14121.846153846154,140.5,26
1954,琥珀名城沁园 ,13236.397590361446,126.74819277108435,83
1955,琥珀名城茗园 ,13682.136363636364,133.0909090909091,22
1956,琥珀名城锦园 ,12541.333333333334,126.88888888888889,9
1957,琥珀山庄人行宿舍 ,18792.333333333332,242.66666666666666,3
1958,琥珀山庄龙潭公寓 ,19352.0,336.2,5
1959,琥珀新天地东苑 ,18658.2,261.79,10
1960,琥珀新天地西苑 ,17236.565217391304,212.1304347826087,23
1961,琥珀潭村 ,16406.0,168.0,4
1962,琥珀瑞安家园 ,20413.21153846154,242.53846153846155,52
1963,琥珀花园村 ,18329.2,336.0,5
1964,瑞和山水居 ,14036.434782608696,123.43478260869566,23
1965,瑞和苑 ,20457.88888888889,389.55555555555554,9
1966,瑞园 ,11351.4,109.4,5
1967,瑞园小区 ,16607.14285714286,309.0,7
1968,瑞地公馆 ,20019.5,173.85714285714286,14
1969,瑞地祥和府 ,19600.875,159.65625,16
1970,瑞士花园 ,10843.478260869566,119.95217391304348,23
1971,瑞康家园 ,12670.636363636364,129.9090909090909,11
1972,瑞徽苑 ,11310.170212765957,98.81382978723404,94
1973,瑞星家园 ,9139.0,138.0,1
1974,瑞景兰庭 ,9655.166666666666,98.22222222222223,18
1975,瑞景家园 ,12695.583333333334,212.16666666666666,12
1976,瑞格花园 ,15462.333333333334,193.06666666666666,15
1977,瑞泰中心家园 ,10627.5,88.375,8
1978,瑞泰中都 ,11524.588235294117,99.91176470588235,17
1979,瑞泰和园A区 ,12180.0,104.75,12
1980,瑞泰和园B区 ,11715.625,104.6875,16
1981,瑞泰和园C区 ,11961.347826086956,101.52173913043478,23
1982,瑞泰城市家园 ,11141.733333333334,111.13333333333334,30
1983,瑞泰尚园 ,10414.542857142857,92.12857142857143,35
1984,瑞泰尚园西区 ,10435.75,89.75,4
1985,瑞泰江南 ,12606.96,100.72,25
1986,瑞阳公馆 ,14197.631578947368,142.47368421052633,19
1987,瑞龙公馆 ,18226.041666666668,186.625,24
1988,瑞龙花园 ,10949.0,99.475,40
1989,瑶东北村 ,11309.488372093023,75.77906976744185,43
1990,瑶东新村 ,10561.625,73.5,8
1991,瑶北新村 ,11373.0,85.0,1
1992,瑶岭苑 ,11356.714285714286,135.42857142857142,7
1993,瑶海万达广场 ,11125.5,55.65,10
1994,瑶海佳苑兴华苑C区 ,10814.111111111111,104.55555555555556,9
1995,瑶海冲恢复楼 ,8160.0,68.0,1
1996,瑶海南村 ,10635.307692307691,76.03076923076922,13
1997,瑶海家园 ,10915.583333333334,78.47916666666667,24
1998,瑶海教师楼 ,11404.75,101.25,4
1999,瑶海新村 ,14611.0,115.0,2
2000,璟泰华秀苑 ,11170.454545454546,132.0909090909091,11
2001,璟泰赢家广场 ,11593.952380952382,172.38095238095238,21
2002,甘泉新村东区 ,12457.173913043478,102.3695652173913,23
2003,甘泉新村西区 ,12653.866666666667,89.0,15
2004,生资公司宿舍 ,10142.0,100.0,1
2005,电信小区（五里墩） ,15422.5,158.8,10
2006,电信小区（潜山路） ,15851.0,112.0,1
2007,电力排灌站小区 ,15995.0,100.0,1
2008,电力新村 ,8844.5,82.25,4
2009,电大宿舍 ,15584.0,135.0,1
2010,电大恢复楼 ,23573.75,129.5,4
2011,电子所宿舍 ,18182.666666666668,128.0,3
2012,电建小区 ,14674.0,157.13636363636363,11
2013,电影学校宿舍 ,14729.111111111111,100.77777777777777,9
2014,电气学院生活区 ,15567.0,137.5,4
2015,电气工程学院宿舍 ,18442.0,120.0,1
2016,电科苑 ,15966.714285714286,166.71428571428572,7
2017,电缆宿舍办住楼 ,11050.5,59.0,2
2018,畅和家园 ,16312.529411764706,120.05882352941177,17
2019,畅园新村 ,14502.70588235294,116.7,68
2020,畜牧局小区 ,13433.0,90.0,1
2021,登云庭 ,15790.326086956522,127.91304347826087,46
2022,白天鹅国际商务中心 ,13570.57142857143,196.28571428571428,7
2023,白帝海棠小区 ,15442.70588235294,138.1764705882353,17
2024,白水坝一村 ,12928.0,75.33333333333333,3
2025,白水坝二村 ,12474.666666666666,70.56666666666666,3
2026,白鹭苑 ,19183.0,393.3333333333333,3
2027,百乐门悦府 ,15656.837837837838,142.66216216216216,74
2028,百合园 ,12842.714285714286,96.17857142857143,14
2029,百合花园 ,16740.166666666668,150.11666666666667,6
2030,百商悦澜山 ,17130.27142857143,166.38285714285712,70
2031,百商澜山墅 ,22689.88888888889,452.0,9
2032,百商现代名苑 ,16980.0,150.11111111111111,90
2033,百大东兴家园 ,12135.375,116.375,8
2034,百大卫岗商住楼 ,12925.2,129.9,5
2035,百大职工宿舍 ,12638.666666666666,156.63333333333333,6
2036,百汇城市广场 ,11689.47619047619,82.23809523809524,21
2037,百盛苑 ,18731.923076923078,259.6,13
2038,百花井大院 ,23164.2,150.8,5
2039,百花苑 ,14402.6,177.8,5
2040,皇马花园 ,11920.783132530121,128.55421686746988,83
2041,皇马花园二期 ,12105.666666666666,112.27777777777777,18
2042,皖东小区 ,15057.066666666668,116.2,15
2043,皖岳新村 ,18163.666666666668,235.83333333333334,6
2044,皖投天下名筑 ,15269.818181818182,162.72727272727272,22
2045,皖投家园 ,16214.333333333334,287.98333333333335,6
2046,皖新朗诗绿郡 ,26142.894736842107,287.1842105263158,38
2047,皖新翡翠庄园 ,12290.666666666666,115.33333333333333,6
2048,皖江村 ,11929.285714285714,79.57142857142857,7
2049,皖西新村 ,16839.214285714286,87.03571428571429,14
2050,皖都徽韵和锦园 ,15172.9,129.3,30
2051,皖都徽韵和馨园 ,16375.8,247.7,10
2052,皖都徽韵清华坊 ,14889.42857142857,81.0,7
2053,益力檀宫 ,15991.625,339.6666666666667,24
2054,益民街 ,31422.222222222223,176.66666666666666,9
2055,益民街25号 ,32234.0,255.0,1
2056,盛世名城 ,19317.070175438595,221.59649122807016,57
2057,盛世家园 ,9237.421052631578,98.10526315789474,19
2058,盛世新城 ,8899.333333333334,77.38666666666667,15
2059,盛世珑门 ,14644.0,158.0,1
2060,盛世花园 ,14138.833333333334,154.25,12
2061,盛华苑 ,14268.166666666666,154.16666666666666,6
2062,盛和佳苑 ,10452.3125,100.375,16
2063,盛家欧园 ,11673.6,105.6,20
2064,盛景融城 ,16489.166666666668,144.66666666666666,6
2065,省一建宿舍 ,17419.0,110.0,1
2066,省二建宿舍 ,11464.777777777777,83.62222222222222,9
2067,省二建当涂路生活小区 ,10571.5,80.5,2
2068,省人大宿舍 ,22775.5,180.475,8
2069,省人防办宿舍 ,13088.5,112.5,2
2070,省人防宿舍 ,15966.0,110.0,1
2071,省公安厅宿舍 ,31102.3,345.0,10
2072,省农垦厅宿舍 ,24015.0,162.0,1
2073,省农委东区宿舍 ,21756.555555555555,140.88888888888889,9
